ds,y,index
12/5/2009,8.337827262,688
12/6/2009,9.059750013,689
12/7/2009,9.29825967,690
12/8/2009,8.761863373,691
12/9/2009,8.507546814,692
12/10/2009,8.399310151,693
12/11/2009,8.523572798,694
12/12/2009,8.379539026,695
12/13/2009,9.091106284,696
12/14/2009,9.76198159,697
12/15/2009,8.929567708,698
12/16/2009,8.530701541,699
12/17/2009,8.587092319,700
12/18/2009,9.797849221,701
12/19/2009,8.664750756,702
12/20/2009,9.17232693,703
12/21/2009,9.20140053,704
12/22/2009,9.330520532,705
12/23/2009,8.684570301,706
12/24/2009,8.502485563,707
12/25/2009,8.28878581,708
12/26/2009,8.298041661,709
12/27/2009,9.16293425,710
12/28/2009,9.547954813,711
12/29/2009,9.017240942,712
12/30/2009,8.784927626,713
12/31/2009,8.386628821,714
1/1/2010,8.334471555,715
1/2/2010,8.536014946,716
1/3/2010,8.708639656,717
1/4/2010,8.730043953,718
1/5/2010,8.375629627,719
1/6/2010,8.318986125,720
1/7/2010,8.464425126,721
1/8/2010,8.597297436,722
1/9/2010,8.922791624,723
1/10/2010,9.491677357,724
1/11/2010,9.210140352,725
1/12/2010,8.67795057,726
1/13/2010,8.602269364,727
1/14/2010,8.614501374,728
1/15/2010,8.65886635,729
1/16/2010,8.779403598,730
1/17/2010,11.0079328,731
1/18/2010,9.753245889,732
1/19/2010,9.225130457,733
1/20/2010,9.017726026,734
1/21/2010,8.936955604,735
1/22/2010,9.009325173,736
1/25/2010,11.48406292,737
1/26/2010,10.2642342,738
1/27/2010,9.694431801,739
1/28/2010,9.440419814,740
1/29/2010,9.353747835,741
1/30/2010,9.228474942,742
1/31/2010,9.303921786,743
2/1/2010,10.24017405,744
2/2/2010,9.915959454,745
2/3/2010,10.11151747,746
2/4/2010,9.858594784,747
2/5/2010,10.11900208,748
2/6/2010,10.00056889,749
2/7/2010,11.19145218,750
2/9/2010,10.46333189,751
2/10/2010,9.654064192,752
2/11/2010,9.119758994,753
2/12/2010,8.795733606,754
2/13/2010,8.448485993,755
2/14/2010,8.266678443,756
2/15/2010,8.218517577,757
2/16/2010,8.242493153,758
2/17/2010,8.008032847,759
2/18/2010,8.045267717,760
2/19/2010,7.928766322,761
2/20/2010,7.745002804,762
2/21/2010,7.866338923,763
2/22/2010,7.941651253,764
2/24/2010,8.310414994,765
2/25/2010,7.828038032,766
2/26/2010,7.87359779,767
2/27/2010,7.757051142,768
2/28/2010,7.726212651,769
3/1/2010,7.775275846,770
3/2/2010,7.795234929,771
3/3/2010,7.749753406,772
3/4/2010,8.068089626,773
3/5/2010,8.725832057,774
3/6/2010,7.654443226,775
3/7/2010,7.60339934,776
3/8/2010,7.75319427,777
3/9/2010,7.770223204,778
3/10/2010,7.631431665,779
3/11/2010,7.543802868,780
3/12/2010,7.604396349,781
3/13/2010,7.584264818,782
3/14/2010,7.510977752,783
3/15/2010,7.674617497,784
3/16/2010,7.712890961,785
3/17/2010,7.701652363,786
3/18/2010,7.638198244,787
3/19/2010,7.562681247,788
3/20/2010,7.40367029,789
3/21/2010,7.466227556,790
3/22/2010,7.612336837,791
3/23/2010,7.801800402,792
3/24/2010,8.028781162,793
3/25/2010,7.730174795,794
3/26/2010,7.639642288,795
3/27/2010,7.563200592,796
3/28/2010,7.486613313,797
3/29/2010,7.507690078,798
3/30/2010,7.65396918,799
3/31/2010,7.61283103,800
4/1/2010,7.454141078,801
4/2/2010,7.36707706,802
4/3/2010,7.452982329,803
4/4/2010,7.478734826,804
4/5/2010,7.985143931,805
4/6/2010,7.821643126,806
4/7/2010,7.660585462,807
4/8/2010,7.559559496,808
4/9/2010,7.576609767,809
4/10/2010,7.45007957,810
4/11/2010,7.498869734,811
4/12/2010,7.515889085,812
4/13/2010,7.608374474,813
4/14/2010,7.586296307,814
4/15/2010,7.680637428,815
4/16/2010,7.784889296,816
4/17/2010,7.552237288,817
4/18/2010,7.598900457,818
4/19/2010,7.648263031,819
4/20/2010,7.669961995,820
4/21/2010,7.855544678,821
4/22/2010,8.096512918,822
4/23/2010,8.921057018,823
4/24/2010,8.398634855,824
4/25/2010,7.988203597,825
4/26/2010,8.002694162,826
4/27/2010,8.0730912,827
4/28/2010,7.983098941,828
4/29/2010,7.846198815,829
4/30/2010,7.786551806,830
5/1/2010,7.444833274,831
5/2/2010,7.542213463,832
5/3/2010,7.642524134,833
5/4/2010,7.651120176,834
5/5/2010,7.511524648,835
5/6/2010,7.676937146,836
5/7/2010,7.99125393,837
5/8/2010,7.441906728,838
5/9/2010,7.383989458,839
5/10/2010,7.605890001,840
5/11/2010,7.586803535,841
5/12/2010,7.621195163,842
5/13/2010,7.295735073,843
5/14/2010,7.488852956,844
5/15/2010,7.273092596,845
5/16/2010,7.346655163,846
5/17/2010,7.473637108,847
5/18/2010,7.355641103,848
5/19/2010,7.228388452,849
5/20/2010,7.396948603,850
5/21/2010,7.475339237,851
5/22/2010,7.409741954,852
5/23/2010,7.34601021,853
5/24/2010,7.407924323,854
5/25/2010,7.383989458,855
5/26/2010,7.380879036,856
5/27/2010,7.206377291,857
5/28/2010,7.093404626,858
5/29/2010,7.109879463,859
5/30/2010,7.055312843,860
5/31/2010,7.116394144,861
6/1/2010,7.192182059,862
6/2/2010,7.249215057,863
6/3/2010,7.419380583,864
6/4/2010,7.562161631,865
6/5/2010,7.433075349,866
6/6/2010,7.285506549,867
6/7/2010,7.935587386,868
6/8/2010,9.019542997,869
6/9/2010,7.225481473,870
6/10/2010,7.027314514,871
6/11/2010,6.799055862,872
6/12/2010,5.446737372,873
6/13/2010,5.323009979,874
6/14/2010,5.262690189,875
6/15/2010,6.306275287,876
6/16/2010,6.652863029,877
6/17/2010,7.21964204,878
6/18/2010,7.38832786,879
6/19/2010,7.138867,880
6/20/2010,7.043159916,881
6/21/2010,7.206377291,882
6/22/2010,7.029972912,883
6/23/2010,7.007600614,884
6/24/2010,6.918695219,885
6/25/2010,6.884486652,886
6/27/2010,6.137727054,887
6/29/2010,7.206377291,888
6/30/2010,7.137278437,889
7/1/2010,7.054449658,890
7/2/2010,7.112327445,891
7/3/2010,6.926577033,892
7/4/2010,6.814542897,893
7/6/2010,7.355001921,894
7/11/2010,7.13169851,895
7/12/2010,7.077498054,896
7/13/2010,7.242082359,897
7/14/2010,7.247080585,898
7/15/2010,7.646353722,899
7/16/2010,7.456454555,900
7/17/2010,7.309881486,901
7/18/2010,7.237778192,902
7/19/2010,7.275172319,903
7/20/2010,7.469083885,904
7/21/2010,7.450660796,905
7/22/2010,8.127404563,906
7/23/2010,7.774855767,907
7/24/2010,7.52131798,908
7/25/2010,7.549609165,909
7/26/2010,7.949797216,910
7/27/2010,7.797702036,911
7/28/2010,7.799753318,912
7/29/2010,7.900266037,913
7/30/2010,7.858254182,914
7/31/2010,7.941651253,915
8/1/2010,7.671360923,916
8/2/2010,8.135346949,917
8/3/2010,8.687779492,918
8/4/2010,8.453187861,919
8/5/2010,8.064636476,920
8/6/2010,8.009363077,921
8/7/2010,7.877397186,922
8/8/2010,7.855157006,923
8/9/2010,8.140898461,924
8/10/2010,7.921172722,925
8/11/2010,7.97074039,926
8/12/2010,7.965198291,927
8/13/2010,8.134760782,928
8/14/2010,7.798523054,929
8/15/2010,8.307705967,930
8/16/2010,8.280711076,931
